Enlace Internacional,Fecha,Hora,Cantidad de Energia Asignada de Importacion (MWh),Cantidad de Energia Asignada de Exportacion (MWh)
CD INDUSTRIAL - LAREDO AMER,2022/07/01,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,4,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,5,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,11,0,10
CD INDUSTRIAL - LAREDO AMER,2022/07/01,12,0,10
CD INDUSTRIAL - LAREDO AMER,2022/07/01,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,18,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,19,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,20,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,21,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,22,15,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,23,55,0
CD INDUSTRIAL - LAREDO AMER,2022/07/01,24,55,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,12,0,25
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,13,0,40
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,14,0,30
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,15,0,30
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,16,0,30
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,17,0,30
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,18,0,30
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,19,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/01,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/01,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/01,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/01,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/01,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/01,4,0,215
TAPACHULA-LOS BRILLANTES,2022/07/01,5,0,195
TAPACHULA-LOS BRILLANTES,2022/07/01,6,0,195
TAPACHULA-LOS BRILLANTES,2022/07/01,7,0,195
TAPACHULA-LOS BRILLANTES,2022/07/01,8,0,220
TAPACHULA-LOS BRILLANTES,2022/07/01,9,0,240
TAPACHULA-LOS BRILLANTES,2022/07/01,10,0,229
TAPACHULA-LOS BRILLANTES,2022/07/01,11,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,12,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,13,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,14,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,15,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,16,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,17,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,18,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,19,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,20,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,21,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,22,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,23,0,239
TAPACHULA-LOS BRILLANTES,2022/07/01,24,0,235
XULHA-BELICE,2022/07/01,1,0,54
XULHA-BELICE,2022/07/01,2,0,54
XULHA-BELICE,2022/07/01,3,0,54
XULHA-BELICE,2022/07/01,4,0,52
XULHA-BELICE,2022/07/01,5,0,50
XULHA-BELICE,2022/07/01,6,0,50
XULHA-BELICE,2022/07/01,7,0,45
XULHA-BELICE,2022/07/01,8,0,44
XULHA-BELICE,2022/07/01,9,0,42
XULHA-BELICE,2022/07/01,10,0,32
XULHA-BELICE,2022/07/01,11,0,36
XULHA-BELICE,2022/07/01,12,0,38
XULHA-BELICE,2022/07/01,13,0,39
XULHA-BELICE,2022/07/01,14,0,38
XULHA-BELICE,2022/07/01,15,0,38
XULHA-BELICE,2022/07/01,16,0,40
XULHA-BELICE,2022/07/01,17,0,42
XULHA-BELICE,2022/07/01,18,0,35
XULHA-BELICE,2022/07/01,19,0,47
XULHA-BELICE,2022/07/01,20,0,37
XULHA-BELICE,2022/07/01,21,0,45
XULHA-BELICE,2022/07/01,22,0,50
XULHA-BELICE,2022/07/01,23,0,48
XULHA-BELICE,2022/07/01,24,0,54
CD INDUSTRIAL - LAREDO AMER,2022/07/02,1,45,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,2,50,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,3,50,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,4,50,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,5,20,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,6,20,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,7,10,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,13,0,25
CD INDUSTRIAL - LAREDO AMER,2022/07/02,14,0,30
CD INDUSTRIAL - LAREDO AMER,2022/07/02,15,0,21
CD INDUSTRIAL - LAREDO AMER,2022/07/02,16,0,21
CD INDUSTRIAL - LAREDO AMER,2022/07/02,17,0,16
CD INDUSTRIAL - LAREDO AMER,2022/07/02,18,0,10
CD INDUSTRIAL - LAREDO AMER,2022/07/02,19,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,20,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,21,10,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,22,25,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,23,60,0
CD INDUSTRIAL - LAREDO AMER,2022/07/02,24,60,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,3,20,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,4,20,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,5,20,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,6,20,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,12,0,63
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,13,0,92
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,14,0,89
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,15,0,90
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,16,0,70
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,17,0,70
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,18,0,50
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,19,0,20
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,23,20,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/02,24,20,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/02,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/02,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,4,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,5,0,140
TAPACHULA-LOS BRILLANTES,2022/07/02,6,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,7,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,8,0,239
TAPACHULA-LOS BRILLANTES,2022/07/02,9,0,239
TAPACHULA-LOS BRILLANTES,2022/07/02,10,0,239
TAPACHULA-LOS BRILLANTES,2022/07/02,11,0,239
TAPACHULA-LOS BRILLANTES,2022/07/02,12,0,219
TAPACHULA-LOS BRILLANTES,2022/07/02,13,0,239
TAPACHULA-LOS BRILLANTES,2022/07/02,14,0,216
TAPACHULA-LOS BRILLANTES,2022/07/02,15,0,221
TAPACHULA-LOS BRILLANTES,2022/07/02,16,0,206
TAPACHULA-LOS BRILLANTES,2022/07/02,17,0,235
TAPACHULA-LOS BRILLANTES,2022/07/02,18,0,163
TAPACHULA-LOS BRILLANTES,2022/07/02,19,0,134
TAPACHULA-LOS BRILLANTES,2022/07/02,20,0,239
TAPACHULA-LOS BRILLANTES,2022/07/02,21,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,22,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,23,0,120
TAPACHULA-LOS BRILLANTES,2022/07/02,24,0,140
XULHA-BELICE,2022/07/02,1,0,51
XULHA-BELICE,2022/07/02,2,0,51
XULHA-BELICE,2022/07/02,3,0,48
XULHA-BELICE,2022/07/02,4,0,46
XULHA-BELICE,2022/07/02,5,0,45
XULHA-BELICE,2022/07/02,6,0,44
XULHA-BELICE,2022/07/02,7,0,39
XULHA-BELICE,2022/07/02,8,0,38
XULHA-BELICE,2022/07/02,9,0,37
XULHA-BELICE,2022/07/02,10,0,27
XULHA-BELICE,2022/07/02,11,0,32
XULHA-BELICE,2022/07/02,12,0,34
XULHA-BELICE,2022/07/02,13,0,34
XULHA-BELICE,2022/07/02,14,0,32
XULHA-BELICE,2022/07/02,15,0,31
XULHA-BELICE,2022/07/02,16,0,32
XULHA-BELICE,2022/07/02,17,0,31
XULHA-BELICE,2022/07/02,18,0,29
XULHA-BELICE,2022/07/02,19,0,26
XULHA-BELICE,2022/07/02,20,0,30
XULHA-BELICE,2022/07/02,21,0,37
XULHA-BELICE,2022/07/02,22,0,37
XULHA-BELICE,2022/07/02,23,0,35
XULHA-BELICE,2022/07/02,24,0,33
CD INDUSTRIAL - LAREDO AMER,2022/07/03,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,4,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,5,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,18,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,19,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,20,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,21,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,22,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,23,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/03,24,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,12,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,13,0,25
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,14,0,63
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,15,0,57
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,16,0,54
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,17,0,51
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,18,0,51
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,19,0,25
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/03,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/03,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/03,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,4,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,5,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,6,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,7,0,120
TAPACHULA-LOS BRILLANTES,2022/07/03,8,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,9,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,10,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,11,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,12,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,13,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,14,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,15,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,16,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,17,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,18,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,19,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,20,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,21,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,22,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,23,0,160
TAPACHULA-LOS BRILLANTES,2022/07/03,24,0,160
XULHA-BELICE,2022/07/03,1,0,29
XULHA-BELICE,2022/07/03,2,0,38
XULHA-BELICE,2022/07/03,3,0,37
XULHA-BELICE,2022/07/03,4,0,35
XULHA-BELICE,2022/07/03,5,0,34
XULHA-BELICE,2022/07/03,6,0,33
XULHA-BELICE,2022/07/03,7,0,28
XULHA-BELICE,2022/07/03,8,0,27
XULHA-BELICE,2022/07/03,9,0,18
XULHA-BELICE,2022/07/03,10,0,17
XULHA-BELICE,2022/07/03,11,0,20
XULHA-BELICE,2022/07/03,12,0,20
XULHA-BELICE,2022/07/03,13,0,16
XULHA-BELICE,2022/07/03,14,0,16
XULHA-BELICE,2022/07/03,15,0,17
XULHA-BELICE,2022/07/03,16,0,15
XULHA-BELICE,2022/07/03,17,0,13
XULHA-BELICE,2022/07/03,18,0,14
XULHA-BELICE,2022/07/03,19,0,15
XULHA-BELICE,2022/07/03,20,0,22
XULHA-BELICE,2022/07/03,21,0,27
XULHA-BELICE,2022/07/03,22,0,27
XULHA-BELICE,2022/07/03,23,0,25
XULHA-BELICE,2022/07/03,24,0,22
CD INDUSTRIAL - LAREDO AMER,2022/07/04,1,36,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,2,36,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,3,22,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,4,22,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,5,22,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,16,30,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,17,30,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,18,44,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,19,44,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,20,44,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,21,44,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,22,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,23,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/04,24,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,12,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,13,0,17
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,14,0,15
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,15,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,16,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,17,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,18,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,19,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/04,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,21,0,0
